id,source_id,continent_id,country_id,city_id,section_id,category_id,name,address,description,url,image_url
60,paragraph_000412,1,1,2,5,7,Night Helicopter Tour over the Strip (From $119),"See the neon grid of Las Vegas Boulevard like never before. This 10-12 minute night flight takes you past the Bellagio fountains, the Sphere, and the downtown lights.",,https://helicopterthrills.com/ru/%25D0%25A1%25D0%25A8%25D0%2590/%25D0%25B2%25D0%25B5%25D1%2580%25D1%2582%25D0%25BE%25D0%25BB%25D0%25B5%25D1%2582%25D0%25BD%25D1%258B%25D0%25B5-%25D1%2582%25D1%2583%25D1%2580%25D1%258B-%25D0%25BF%25D0%25BE-%25D0%259B%25D0%25B0%25D1%2581-%25D0%2592%25D0%25B5%25D0%25B3%25D0%25B0%25D1%2581%25D1%2583/,
61,paragraph_000443,1,1,3,1,1,Best Western Orlando Gateway Hotel (From $63.00),"7299 Universal Boulevard, Orlando, FL 32819, United States","Located in Orlando, Florida, this hotel offers free shuttle transportation to SeaWorld, Universal Studios Orlando and more. It features on-site dining and rooms include a flat-screen TV. The property is 14 mi from Walt Disney World The hotel features an outdoor heated pool and 2 hot tubs. Complimentary WiFi is provided for all guests.
Rooms feature a flat-screen TV with cable channels. A refrigerator, coffee maker, and microwave are provided as well. Select rooms feature a sofa bed.
A state-of-the-art gym, and a basketball court are also on site.",https://www.booking.com/hotel/us/orlando-gateway.html,media/image42.jpg
62,paragraph_000451,1,1,3,1,1,Hotel Monreale Express International Drive Orlando (From $88.00),"6825 Visitor's Circle, Orlando, FL 32819, United States","Comfortable Accommodations: Hotel Monreale Express International Drive Orlando in Orlando offers family rooms with air-conditioning, free WiFi, and amenities such as a hairdryer and free toiletries.
Leisure Facilities: Guests can enjoy a year-round outdoor swimming pool and a lounge area. The hotel provides free on-site private parking, a shuttle service, and a tour desk.
Dining Options: A continental breakfast is served with warm dishes, juice, fresh pastries, pancakes, cheese, fruits, and more.",https://www.booking.com/hotel/us/orlando-continental-plaza.html,media/image43.jpg
63,paragraph_000459,1,1,3,1,1,Orlando Palms (From $66.00),"8601 South Orange Blossom Trail, Orlando, FL 32809, United States","Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms with free toiletries, baths, and showers. Additional amenities include sofa beds, work desks, and free WiFi.
Facilities and Services: Guests can enjoy a fitness center, lounge, and business area. The hotel offers free on-site parking, a 24-hour front desk, and luggage storage.
Prime Location: Located in Orlando, the hotel is 5.6 mi from Orlando International Airport. Nearby attractions include Florida Mall, The Wheel At Icon Park Orlando, and Universal Studios Orlando.",https://www.booking.com/hotel/us/the-london-orlando.html,media/image44.jpg
64,paragraph_000469,1,1,3,1,2,Aloft Orlando Lake Nona (From $163.00),"7215 Corner Drive, Orlando, 32827, United States","Comfortable Accommodations: Aloft Orlando Lake Nona in Orlando offers comfortable rooms with air-conditioning, free WiFi, and modern amenities. Guests enjoy amenities such as a fitness center, restaurant, bar, and a year-round outdoor swimming pool.
Dining Experience: The family-friendly restaurant serves American cuisine with a variety of options including warm dishes, fresh pastries, pancakes, and more. An on-site bar provides a relaxing atmosphere for evening entertainment.
Convenient Location: Located a few steps from Orlando International Airport, the hotel is near attractions like Gatorland (9.9 mi) and Universal Studios Orlando (19 mi). Free on-site private parking is available.",https://www.booking.com/hotel/us/aloft-orlando-lake-nona.html,media/image45.jpg
65,paragraph_000479,1,1,3,1,3,Bposhtels Orlando Florida Mall (From $32.00),"8820 South Orange Blossom Trail B, Orlando, FL 32809, United States","Comfortable Accommodations: Bposhtels Orlando Florida Mall in Orlando offers air-conditioned rooms with private bathrooms, baths, tea and coffee makers, hairdryers, and work desks. Each room includes a seating area, mini-bar, microwave, and shower.
Essential Facilities: Guests enjoy a garden and free WiFi. The hostel features a lounge, 24-hour front desk, and free on-site private parking. A buffet breakfast is available each morning.
Prime Location: Located 5.6 mi from Orlando International Airport, the hostel is 1.1 mi from Florida Mall. Nearby attractions include Seaworld'S Discovery Cove (5 mi) and Universal Studios Orlando (6.2 mi). Water sports are available in the surroundings.",https://www.booking.com/hotel/us/bposhtels-orlando-florida-mall.html,media/image46.jpg
66,paragraph_000489,1,1,3,2,4,Walt Disney World,"The Walt Disney World Resort is an entertainment resort complex located about 20 miles (32 km) southwest of Orlando, Florida, United States. Opened on October 1, 1971, the resort is operated by Disney Experiences, a division of the Walt Disney Company. One of the most iconic and pioneering entertainment resort complexes in the world, it is a cornerstone in popular entertainment. While Walt Disney World was originally estimated to cover about 25,000 acres, more recent estimates place the property closer to 27,000 acres.",,https://disneyworld.disney.go.com/,media/image47.jpg
67,paragraph_000494,1,1,3,2,4,Universal Orlando,"Universal Orlando, officially the Universal Orlando Resort, is an entertainment resort complex in Orlando, Florida composed of three theme parks, one water park, and eleven resort hotels. Spanning 1,291 acres (522 ha), it is the flagship of the Universal Destinations & Experiences theme park chain.",,https://www.universalorlando.com/,media/image48.jpg
68,paragraph_000499,1,1,3,2,4,SeaWorld Orlando,"SeaWorld Orlando is an animal theme park located just outside Orlando, Florida. Although separately gated, it is often promoted with neighboring parks Discovery Cove and Aquatica as well as Busch Gardens Tampa Bay, all of which are owned and operated by United Parks & Resorts. In 2022, SeaWorld Orlando hosted an estimated 4.45 million guests, ranking it the 10th most visited amusement park in the United States. SeaWorld Orlando is also featured in the 1983 film Jaws 3-D.",,https://seaworld.com/orlando/,media/image49.jpg
69,paragraph_000505,1,1,3,3,5,Urban Canvas: A Downtown Art Tour (~$94),"A 2.5-hour walking tour through downtown Orlando's art scene. Visit galleries like Snap! Orlando, stroll through Lake Eola Park to see the See Art Orlando sculpture collection, explore the Orange County Regional History Center, and CityArts. Includes snack tastings (burger bite or local pizza).",,https://www.cooldestinations.com/activity/orlando/downtown-orlando-art-and-food-tour/,
70,paragraph_000509,1,1,3,3,5,Downtown Sanford Historical Tour ($25),"A 90-minute guided tour covering Sanford's historic district. Learn about the Old Jail House, Old Fire Station, and hear tales about the city's history.",,https://www.viator.com/Orlando/d663-ttd,
71,paragraph_000513,1,1,3,3,5,"Florida Everglades Wildlife Airboat Tour (~$65+, price not specified)","A thrilling airboat adventure through the Everglades ecosystem. Look for American alligators, bald eagles, and other wildlife. State-of-the-art boats with stadium seating for unobstructed views. Located in Kissimmee.",,https://activities.vueling.com/orlando-l191/orlando-florida-everglades-wildlife-airboat-tour-t43841/,
72,paragraph_000517,1,1,3,3,5,From Orlando: Manatee Snorkel Tour with Lunch & Hotel Pickup ($179),"Full-day tour to Crystal River to swim/snorkel with wild manatees. Includes pontoon boat ride, mask/snorkel/fins, box lunch, and admission to Homosassa Springs Wildlife Park. Hotel pickup from Disney, Universal, SeaWorld, and I-Drive areas included.",,https://activities.vueling.com/orlando-l191/swim-with-the-manatees-day-long-tour-breakfast-and-lunch-t12104/,
73,paragraph_000521,1,1,3,3,5,"All Day Lake Okeechobee Fishing Trip Near Fort Pierce (~$935, for two)","Private full-day fishing excursion on Lake Okeechobee, known for largemouth bass fishing. Includes experienced captain and fishing guide. Price is for two people.",,https://www.viator.com/Orlando/d663-ttd,
74,paragraph_000528,1,1,3,4,6,Ciao Italia Ristorante ($30.00-50.00),"6149 Westwood Blvd International Drive, Orlando, FL 32821-8083","+1 407-354-0770
For 30 Years Ciao Italia has Been Orlando's Best Locally owned Run Italian Restaurant. Awards include Zagat High ranking, Most romantic Restaurant, OpenTable Diners Choice and Neighborhood Gem. The concept is simple: We are a Scratch Kitchen Serving Homemade pasta, Prime Seafood, and Homemade desserts in a warm atmosphere.",https://ciaoitaliaonline.com/,media/image50.jpg
75,paragraph_000535,1,1,3,4,6,The Boathouse ($50.00),"1620 E Buena Vista Dr Disney Springs, Orlando, FL 32830","+1 407-939-2628
The Boathouse is located at Disney Springs, with an award-winning menu featuring an Oyster Bar, Fresh Seafood, Steaks, Chops, and a special menu for kids. Enjoy upscale shopping at The Boatique and the thrill of water adventures including Captain-Guided Amphicar Tours. Beautiful private dining and events spaces available.",https://theboathouseorlando.com/,media/image51.jpg
76,paragraph_000542,1,1,3,4,6,Melting Pot ($50.00-100.00),"7549 W Sand Lake Rd, Orlando, FL 32819","+1 407-903-1100
The Melting Pot offers fine dining finesse with a laid-back, fun attitude.",https://www.meltingpot.com/orlando-fl/,media/image52.jpg
77,paragraph_000549,1,1,3,4,6,Celebration Town Tavern ($10.00-20.00),"721 Front Street, Celebration, Orlando, FL 34747-4678","+1 407-566-2526
Celebration Town Tavern is a family owned and operated restaurant. Our seafood is flown in from Boston and is fresh and fabulous. We also serve everything from chicken wings and burgers to filet and lobster tail. We want every guest to feel welcome and appreciated and our team works hard to make this happen.",https://celebrationtowncenter.com/celebration-town-tavern/,media/image53.jpg
78,paragraph_000556,1,1,3,4,6,Les Halles Boulangerie-Patisserie ($10.00),"200 Epcot Center Drive Epcot - Walt Disney World, Orlando, FL 32830","+1 407-939-5277
Sample delectable treats and tempting delicacies at this traditional French bakery-from soups and salads to fresh baguette sandwiches and pastries. Wine, champagne, beer and gourmet coffees are also available. Bon appétit!",https://disneyworld.disney.go.com/dining/epcot/les-halles-boulangerie-patisserie/,media/image54.jpg
79,paragraph_000563,1,1,3,4,6,Rodizio Grill Brazilian Steakhouse Orlando ($50.00-100.00),"9101 International Drive #1220, Orlando, FL 32819","+1 407-593-4422
Located in the heart of the International Drive Convention District, Rodizio Grill at Pointe Orlando is known for its playful Brazilian spirit, authentic menu offerings and family-friendly atmosphere. The unique concept features an all-inclusive experience offering over a dozen rotisserie-grilled meats, expertly seasoned and carved tableside by traditionally dressed Gauchos alongside an award-winning gourmet salad bar and authentic hot side dishes. Rodizio Grill also offers a range of handcrafted Brazilian drinks from fresh-pressed juices and Brazilian Limeades to signature cocktails as well as homemade Brazilian desserts.",https://www.rodiziogrill.com/orlando/,media/image55.jpg
80,paragraph_000571,1,1,3,5,7,"Alligator Wrestling - ""Gator Gauntlet"" ($99.99, includes park admission and a t-shirt)",Get hands-on with live alligators in a controlled environment. This is not a spectator sport; you get in the water and learn proper handling techniques from expert wranglers.,,https://www.gatorland.com/attraction/gator-gauntlet/,
81,paragraph_000575,1,1,3,5,7,"Jet Fighter Pilot Experience ($3,950 - $4,600)","Live your ""Top Gun"" dream by piloting an L-39 Albatros jet fighter. You'll take the controls during aerobatic maneuvers like rolls and loops at 23,000 feet.",,https://www.incredible-adventures.com/jet-fighter-pilot.html,
82,paragraph_000579,1,1,3,5,7,"Zero-G Weightless Flight ($8,200, includes flights from Orlando and other select cities)","Experience true weightlessness aboard a modified Boeing 727. You'll float, flip, and fly through the air just like an astronaut, with 15 parabolic maneuvers creating 30 seconds of weightlessness each.",,https://www.gozerog.com/zero-g-experience/,
83,paragraph_000583,1,1,3,5,7,"Private Skydiving Lesson ($239, for the private student program)","Learn to skydive from the ground up with a 5-hour private ground school followed by a tandem jump. You'll learn about gear, body position, and parachute control from a certified instructor.",,https://www.skydivespacecenter.com/,
84,paragraph_000587,1,1,3,5,7,"Water Sports Lessons (Contact for pricing, prices vary by group size)","Learn waterskiing, wakeboarding, wakesurfing, or tubing on a private lake. Small-group workshops include all equipment and personalized instruction.",,https://experiences.priceline.com/en-GB/Orlando-tours/Adrenaline-and-Extreme/d663-g9-c87,
